section_id,file_id,url,heading_markdown,section_code,local_readme_file,heading_level,section_contents
3464,295,https://github.com/crh19970307/android-training-course-in-chinese,# Android官方培训课程中文版(v0.9.5),-,crh19970307.android-training-course-in-chinese.md,1, ![Android Training](android_training.jpg)  Google Android团队在2012年的时候开设了**Android Training**板块 - <http://developer.android.com/training/index.html>，这些课程是学习Android应用开发的绝佳资料。我们通过Github发起开源协作翻译的项目，完成中文版的输出，欢迎大家传阅学习！ 文章中难免会有很多写的不对不好的地方，欢迎读者加入此协作项目，进行纠错，为完善这份教程贡献一点力量! 
3465,295,https://github.com/crh19970307/android-training-course-in-chinese,## Github托管主页,-,crh19970307.android-training-course-in-chinese.md,2,
3466,295,https://github.com/crh19970307/android-training-course-in-chinese,## 在线阅读,-,crh19970307.android-training-course-in-chinese.md,2,
3467,295,https://github.com/crh19970307/android-training-course-in-chinese,### 更新记录,-,crh19970307.android-training-course-in-chinese.md,3,
3468,295,https://github.com/crh19970307/android-training-course-in-chinese,## 参与方式,-,crh19970307.android-training-course-in-chinese.md,2,
3469,295,https://github.com/crh19970307/android-training-course-in-chinese,## 课程结构,-,crh19970307.android-training-course-in-chinese.md,2,
3470,295,https://github.com/crh19970307/android-training-course-in-chinese,## 致谢,-,crh19970307.android-training-course-in-chinese.md,2,
3471,295,https://github.com/crh19970307/android-training-course-in-chinese,## License,-,crh19970307.android-training-course-in-chinese.md,2,
3472,296,https://github.com/vanloswang/cpprestsdk,## Welcome!,1,vanloswang.cpprestsdk.md,2, The C++ REST SDK is a Microsoft project for cloud-based client-server communication in native code using a modern asynchronous C++ API design. This project aims to help C++ developers connect to and interact with services. 
3473,296,https://github.com/vanloswang/cpprestsdk,## Getting Started,36,vanloswang.cpprestsdk.md,2,
3474,296,https://github.com/vanloswang/cpprestsdk,## What's in the SDK:,1,vanloswang.cpprestsdk.md,2,
3475,296,https://github.com/vanloswang/cpprestsdk,## Contribute Back!,7,vanloswang.cpprestsdk.md,2,
3476,296,https://github.com/vanloswang/cpprestsdk,## Having Trouble?,6,vanloswang.cpprestsdk.md,2,
3477,296,https://github.com/vanloswang/cpprestsdk,### Quick Links,6,vanloswang.cpprestsdk.md,3,
3478,297,https://github.com/Fu2k/Seccubus_v2,# Seccubus V2 Read Me,14,Fu2k.Seccubus_v2.md,1,"=================== Seccubus automates regular vulnerability scans with vrious tools and aids security people in the fast analysis of its output, both on the first scan and on repeated scans.  On repeated scan delta reporting ensures that findings only need to be judged when they first appear in the scan results or when their output changes.  Seccubus 2.x is the only actively developed and maintained branch and all support for Seccubus V1 has officially been dropped.  Seccubus V2 works with the following scanners: * Nessus 4.x and 5.x (professional and home feed) * Skipfish * OpenVAS * Medusa (local and remote) * Nikto (local and remote) * NMap (local and remote) * SSLyze * Medusa * Burp Suite * Qualys SSL labs  For more information visit [www.seccubus.com]"
3479,297,https://github.com/Fu2k/Seccubus_v2,##,-,Fu2k.Seccubus_v2.md,2,
3480,297,https://github.com/Fu2k/Seccubus_v2,# Release notes,4,Fu2k.Seccubus_v2.md,1,
3481,297,https://github.com/Fu2k/Seccubus_v2,# 24-02-2015 - 2.14 - SSL labs API,4,Fu2k.Seccubus_v2.md,1,
3482,297,https://github.com/Fu2k/Seccubus_v2,# Bug Fixes,4,Fu2k.Seccubus_v2.md,1,
3483,298,https://github.com/EgoistTheBest/monodroid-samples,# MonoDroid Samples,1,EgoistTheBest.monodroid-samples.md,1,"=================  This repository contains Mono for Android samples, showing usage of various Android API wrappers from C#. "
3484,298,https://github.com/EgoistTheBest/monodroid-samples,## License,5,EgoistTheBest.monodroid-samples.md,2,
3485,298,https://github.com/EgoistTheBest/monodroid-samples,## Contributing,7,EgoistTheBest.monodroid-samples.md,2,
3486,298,https://github.com/EgoistTheBest/monodroid-samples,# Samples Submission Guidelines,3,EgoistTheBest.monodroid-samples.md,1,
3487,298,https://github.com/EgoistTheBest/monodroid-samples,## Galleries,6,EgoistTheBest.monodroid-samples.md,2,
3488,298,https://github.com/EgoistTheBest/monodroid-samples,## Sample GitHub Repositories,6,EgoistTheBest.monodroid-samples.md,2,
3489,298,https://github.com/EgoistTheBest/monodroid-samples,## Sample Requirements,36,EgoistTheBest.monodroid-samples.md,2,
3490,298,https://github.com/EgoistTheBest/monodroid-samples,## GitHub Integration,6,EgoistTheBest.monodroid-samples.md,2,
3491,299,https://github.com/Chen0831/rallets-android,## Shadowsocks for Android,1,Chen0831.rallets-android.md,2," A [shadowsocks](http://shadowsocks.org) client for Android, written in Scala.  <a href=""https://play.google.com/store/apps/details?id=com.github.rallets""><img src=""https://play.google.com/intl/en_us/badges/images/generic/en-play-badge.png"" height=""48""></a> "
3492,299,https://github.com/Chen0831/rallets-android,### CI STATUS,4,Chen0831.rallets-android.md,3,
3493,299,https://github.com/Chen0831/rallets-android,### PREREQUISITES,3,Chen0831.rallets-android.md,3,
3494,299,https://github.com/Chen0831/rallets-android,### BUILD,3,Chen0831.rallets-android.md,3,
3495,299,https://github.com/Chen0831/rallets-android,### TRANSLATE,7,Chen0831.rallets-android.md,3,
3496,299,https://github.com/Chen0831/rallets-android,## DEVELOPE & DEBUG,3,Chen0831.rallets-android.md,2,
3497,299,https://github.com/Chen0831/rallets-android,## OPEN SOURCE LICENSES,5,Chen0831.rallets-android.md,2,
3498,299,https://github.com/Chen0831/rallets-android,### Signing,3,Chen0831.rallets-android.md,3,
3499,300,https://github.com/rivieragug/groovy-core,# ﻿Groovy,12,rivieragug.groovy-core.md,1,"===  [Groovy][Groovy] is an agile and dynamic language for the Java Virtual Machine. It builds upon the strengths of Java, but has additional power features inspired by languages like Python, Ruby and Smalltalk. Groovy makes modern programming features available to Java developers with almost-zero learning curve as well as supports Domain-Specific Languages and other compact syntax so your code becomes easy to read and maintain. Groovy makes writing shell and build scripts easy with its powerful processing primitives, OO abilities and an Ant DSL. It also increases developer productivity by reducing scaffolding code when developing web, GUI, database or console applications. Groovy simplifies testing by supporting unit testing and mocking out-of-the-box. Groovy also seamlessly integrates with all existing Java classes and libraries and compiles straight to Java bytecode so you can use it anywhere you can use Java. [Groovy]: http://groovy.codehaus.org/ "
3500,300,https://github.com/rivieragug/groovy-core,## Building,3,rivieragug.groovy-core.md,2,
3501,300,https://github.com/rivieragug/groovy-core,## InvokeDynamic support,3,rivieragug.groovy-core.md,2,
3502,300,https://github.com/rivieragug/groovy-core,## Continuous Integration,6,rivieragug.groovy-core.md,2,
3503,300,https://github.com/rivieragug/groovy-core,## License,5,rivieragug.groovy-core.md,2,
3504,301,https://github.com/Parisson/loaders,## loaders,1,Parisson.loaders.md,2, > AudioBuffer loader and other loader utilities module 
3505,301,https://github.com/Parisson/loaders,### Example,3,Parisson.loaders.md,3,
3506,301,https://github.com/Parisson/loaders,### Tests,3,Parisson.loaders.md,3,
3507,301,https://github.com/Parisson/loaders,### Status,4,Parisson.loaders.md,3,
3508,301,https://github.com/Parisson/loaders,## License,5,Parisson.loaders.md,2,
